start_time,date,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total
1711238400000,2024-03-24,1.54748301,0.00217596,512769.32624553
1711324800000,2024-03-25,3.94248519,0.00582218,1249499.71566366
1711411200000,2024-03-26,3.65521087,0.00625589,1160924.21473196
1711497600000,2024-03-27,2.77052367,0.00404001,985658.12329519
1711584000000,2024-03-28,2.2702544,0.0022544,972844.87524973
1711670400000,2024-03-29,2.05248007,0.00123862,922132.08799236
1711756800000,2024-03-30,1.06182353,7.058e-05,520205.39827042
1711843200000,2024-03-31,1.42621257,0.00217133,455729.11208261
1711929600000,2024-04-01,3.87057171,0.0046588,1262812.7260324
1712016000000,2024-04-02,3.04555189,0.0035765,1088970.57932513
1712102400000,2024-04-03,2.43835257,0.00272041,909105.61718494
1712188800000,2024-04-04,2.72229074,0.00559562,863619.51489284
1712275200000,2024-04-05,2.759347,0.00363359,961602.07739196
1712361600000,2024-04-06,1.37968045,0.00105458,598003.17427819
1712448000000,2024-04-07,1.05308493,0.00050124,553880.54916431
1712534400000,2024-04-08,2.15536127,0.00228614,981678.68722652
1712620800000,2024-04-09,1.84305272,0.00235514,836128.51167737
1712707200000,2024-04-10,1.45570501,0.00215378,772838.15752886
1712793600000,2024-04-11,1.70845856,0.0020593,813412.49676622
1712880000000,2024-04-12,1.77950525,0.00374883,797846.51833895
1712966400000,2024-04-13,1.25964318,0.00162593,638650.43012361
1713052800000,2024-04-14,1.4173787,0.00140726,670662.49680942
1713139200000,2024-04-15,1.86306783,0.00236005,937527.40407089
1713225600000,2024-04-16,2.26072377,0.00339177,1027507.99507299
1713312000000,2024-04-17,2.58448713,0.0038262,996239.67008157
1713398400000,2024-04-18,2.36440149,0.0035738,988201.60116946
1713484800000,2024-04-19,2.06303877,0.00751632,810854.69584753
1713571200000,2024-04-20,0.61012614,0.00831714,384910.88631824
1713657600000,2024-04-21,0.74537612,0.0032,478179.65256459
1713744000000,2024-04-22,1.03374034,0.00275883,694279.65147825
1713830400000,2024-04-23,0.78818407,0.00513107,726347.87813781
1713916800000,2024-04-24,1.29531329,0.00331146,785682.63828534
1714003200000,2024-04-25,1.17456517,0.00117806,614211.83866024
1714089600000,2024-04-26,1.75162696,0.00323379,776114.37765608
1714176000000,2024-04-27,1.22799812,0.00160326,556070.7032156
1714262400000,2024-04-28,1.15649553,0.00113952,563653.94959457
1714348800000,2024-04-29,1.91560922,0.00418446,771862.16812692
1714435200000,2024-04-30,1.90994914,0.0026348,951047.71602702
1714521600000,2024-05-01,1.84877248,0.00512347,885097.97764117
1714608000000,2024-05-02,1.31765112,0.005,737481.42356758
1714694400000,2024-05-03,1.55952552,0.00304414,690266.27064274
1714780800000,2024-05-04,0.68650748,0.0017228,453178.68928236
1714867200000,2024-05-05,0.7080053,0.00295995,443111.490797
1714953600000,2024-05-06,1.29356974,0.0034159,672261.72365811
1715040000000,2024-05-07,1.87806304,0.0051722,699617.92286989
1715126400000,2024-05-08,1.47781551,0.00316791,666094.30726037
1715212800000,2024-05-09,1.35225957,0.00278117,699183.10825596
1715299200000,2024-05-10,0.99040828,0.00345641,706800.9068148
1715385600000,2024-05-11,0.60306913,0.00304646,433695.35794761
1715472000000,2024-05-12,0.88555794,0.00376142,493284.11028849
1715558400000,2024-05-13,1.39134185,0.00370027,771684.10340221
1715644800000,2024-05-14,1.64176762,0.00459713,692673.2529935
1715731200000,2024-05-15,1.6988533,0.00240237,837315.52278503
1715817600000,2024-05-16,1.85459934,0.00392993,883748.11455057
1715904000000,2024-05-17,1.45241911,0.00360172,832725.6159068
1715990400000,2024-05-18,1.32519253,0.00270835,531582.43112128
1716076800000,2024-05-19,0.84017691,0.00181784,541044.52635772
1716163200000,2024-05-20,1.28531702,0.00177323,805686.83408769
1716249600000,2024-05-21,1.80359867,0.00236562,982786.325772
1716336000000,2024-05-22,1.31358356,0.00165369,765984.72898085
1716422400000,2024-05-23,0.87300871,0.00141788,650035.30217738
1716508800000,2024-05-24,0.87049264,0.0014328,640925.45031947
1716595200000,2024-05-25,0.43348352,0.00176512,361906.71797028
1716681600000,2024-05-26,0.59834801,0.00152808,510083.89921528
1716768000000,2024-05-27,1.04110037,0.00231677,574153.31853234
1716854400000,2024-05-28,1.72698378,0.0018946,1030415.2323394
1716940800000,2024-05-29,0.98896083,0.00258035,717284.3927684
1717027200000,2024-05-30,1.39967581,0.00303309,714246.16548118
1717113600000,2024-05-31,1.21207147,0.00304394,850053.59982069
1717200000000,2024-06-01,0.58586916,0.00240581,433478.14459393
1717286400000,2024-06-02,0.79883842,0.00246874,582402.73434032
1717372800000,2024-06-03,1.18087804,0.00201366,908174.33273032
1717459200000,2024-06-04,1.36405278,0.00270441,856415.08209156
1717545600000,2024-06-05,1.77657087,0.00233312,998301.36441416
1717632000000,2024-06-06,1.26330608,0.00285638,774834.8883084
1717718400000,2024-06-07,2.5772154,0.00508468,679972.51052246
1717804800000,2024-06-08,0.99883556,0.00286447,509161.42298349
1717891200000,2024-06-09,0.53911398,0.00189222,413913.92100845
1717977600000,2024-06-10,1.0320569,0.00286178,678988.1708354
1718064000000,2024-06-11,1.78330371,0.0029357,826764.56678221
1718150400000,2024-06-12,0.97666571,0.00221562,674303.67757549
1718236800000,2024-06-13,0.79294724,0.0025131,579730.86696533
1718323200000,2024-06-14,1.20651095,0.0021001,728999.25242998
1718409600000,2024-06-15,1.04627985,0.00177448,473767.02497227
1718496000000,2024-06-16,0.98422863,0.00263601,454305.17003826
1718582400000,2024-06-17,1.7186077,0.00304,758034.89153702
1718668800000,2024-06-18,1.32976878,0.00277388,820533.82604523
1718755200000,2024-06-19,0.96043903,0.00212784,609318.84527562
1718841600000,2024-06-20,1.17842003,0.00218,627653.61292133
1718928000000,2024-06-21,1.16399883,0.00201561,689905.60105843
1719014400000,2024-06-22,0.52728953,0.00135202,359225.48632547
1719100800000,2024-06-23,0.71798354,0.00152755,353420.21796753
1719187200000,2024-06-24,1.75229294,0.00162302,925515.57339684
1719273600000,2024-06-25,1.1620697,0.00231546,623128.50190827
1719360000000,2024-06-26,1.45640095,0.00163441,714650.12105908
1719446400000,2024-06-27,2.97544381,0.00220059,1233303.60781655
1719532800000,2024-06-28,1.29587219,0.00087152,769552.40645046
1719619200000,2024-06-29,0.63585533,0.00049699,452787.49041998
1719705600000,2024-06-30,0.73828322,0.00080376,372837.45624925
1719792000000,2024-07-01,1.0875126,0.00061725,664384.28442137
1719878400000,2024-07-02,1.070224,0.00108185,633719.23025273
1719964800000,2024-07-03,1.35290536,0.00120718,737196.77816501
1720051200000,2024-07-04,1.63119466,0.00179789,877512.58566583
1720137600000,2024-07-05,2.02004223,0.00154934,982693.98585151
1720224000000,2024-07-06,0.81825421,0.00104871,538310.6275571
1720310400000,2024-07-07,0.79142041,0.00079052,533109.4924036
1720396800000,2024-07-08,1.57628693,0.00132022,934503.28016283
1720483200000,2024-07-09,1.2598753,0.00094195,823811.03811284
1720569600000,2024-07-10,1.34793141,0.00133146,843691.83734006
1720656000000,2024-07-11,1.2416606,0.0006659,797054.22397704
1720742400000,2024-07-12,1.12004771,0.001017,737221.00452904
1720828800000,2024-07-13,0.73255003,0.00110291,538813.98690784
1720915200000,2024-07-14,0.93084568,0.00069414,545830.22236168
1721001600000,2024-07-15,1.71745644,0.00091999,949320.60980894
1721088000000,2024-07-16,2.14441456,0.00081309,1134200.16199246
1721174400000,2024-07-17,1.3464161,0.0013888,829003.20155019
1721260800000,2024-07-18,1.19608783,0.00104042,532791.34405208
1721347200000,2024-07-19,1.51888678,0.00132644,771280.0755843
1721433600000,2024-07-20,0.82525103,0.00038658,561310.99108102
1721520000000,2024-07-21,0.54783849,0.00030052,470845.27199842
1721606400000,2024-07-22,0.9885528,0.0005245,815378.11962609
1721692800000,2024-07-23,1.15983966,0.00062285,972882.7882305
1721779200000,2024-07-24,1.24870555,0.00066703,744625.59670011
1721865600000,2024-07-25,1.04428974,0.00046341,751416.59171987
1721952000000,2024-07-26,1.30873271,0.00083498,600586.60061344
1722038400000,2024-07-27,1.29731265,0.00048322,578051.37977041
1722124800000,2024-07-28,0.49806583,0.00041911,375319.99735947
1722211200000,2024-07-29,1.08444819,0.00088915,895701.0644038
1722297600000,2024-07-30,1.42311547,0.00054022,971911.0169231
1722384000000,2024-07-31,1.77268096,0.00064984,997448.57781396
1722470400000,2024-08-01,1.44720733,0.00082393,787700.47860341
1722556800000,2024-08-02,2.73088251,0.00156274,1113031.24783814
1722643200000,2024-08-03,0.92769987,0.00066184,467493.01166312
1722729600000,2024-08-04,1.12868909,0.00033946,591943.25048939
1722816000000,2024-08-05,2.53117218,0.00076324,1369791.91538085
1722902400000,2024-08-06,2.01584532,0.00069585,977751.50087632
1722988800000,2024-08-07,2.46630757,0.00093281,937135.21799642
1723075200000,2024-08-08,1.76233465,0.00059918,858732.80422227
1723161600000,2024-08-09,2.22717785,0.00073264,876668.42527098
1723248000000,2024-08-10,0.95848518,0.0003311,525870.97526299
1723334400000,2024-08-11,0.90599874,0.00040636,584054.80658763
1723420800000,2024-08-12,1.85251567,0.00066979,833422.71892801
1723507200000,2024-08-13,1.54675034,0.00040411,896293.87439232
1723593600000,2024-08-14,1.83043154,0.0008367,923579.01161726
1723680000000,2024-08-15,1.0811398,0.00060711,714378.26013281
1723766400000,2024-08-16,1.21833201,0.00069449,701355.96848065
1723852800000,2024-08-17,0.57610458,0.00039664,404650.67333782
1723939200000,2024-08-18,0.58985273,0.00048713,450414.49201896
1724025600000,2024-08-19,1.53509736,0.0005731,849314.10368335
1724112000000,2024-08-20,1.15531141,0.00045306,825506.97498248
1724198400000,2024-08-21,1.13544337,0.0004614,780660.46415064
1724284800000,2024-08-22,0.96275435,0.0005,765333.86908248
1724371200000,2024-08-23,1.12001158,0.00023051,895645.26224642
1724457600000,2024-08-24,0.7074189,0.00019081,561851.19128062
1724544000000,2024-08-25,0.70166289,0.00035307,495167.00803283
1724630400000,2024-08-26,1.28474178,0.00048084,771600.4990153
1724716800000,2024-08-27,1.64036287,0.0002473,1105061.61451705
1724803200000,2024-08-28,1.3608582,0.00019417,998011.21478635
1724889600000,2024-08-29,1.48045001,0.00035556,776096.30933905
1724976000000,2024-08-30,1.33190956,0.0005095,721840.37113697
1725062400000,2024-08-31,0.578985,0.00042729,406334.57027972
1725148800000,2024-09-01,1.2553368,0.00042444,818139.39899445
1725235200000,2024-09-02,0.96269921,0.00051845,726584.71514413
1725321600000,2024-09-03,1.68416345,0.00066124,981196.9959643
1725408000000,2024-09-04,1.29903624,0.00060231,938664.10295285
1725494400000,2024-09-05,1.16967077,0.0005712,843444.91071392
1725580800000,2024-09-06,1.36210592,0.00044687,908690.82437793
1725667200000,2024-09-07,0.58743707,0.0004407,458945.78577877
1725753600000,2024-09-08,0.59423713,0.00031508,540705.86838647
1725840000000,2024-09-09,1.57323167,0.00036868,900286.54353949
1725926400000,2024-09-10,2.44602946,0.000333,1390550.62548615
1726012800000,2024-09-11,3.03206221,0.00061354,1247068.99598159
1726099200000,2024-09-12,1.87385665,0.00043783,1055672.74900218
1726185600000,2024-09-13,2.76704558,0.00085186,1159181.80067874
1726272000000,2024-09-14,1.05043311,0.0003225,671069.19081836
1726358400000,2024-09-15,0.82058051,0.00031555,584518.37299989
1726444800000,2024-09-16,1.85513457,0.0003939,935757.70411772
1726531200000,2024-09-17,1.57224245,0.00049362,847380.50496013
1726617600000,2024-09-18,1.52146945,0.00044439,823629.22729407
1726704000000,2024-09-19,1.92771199,0.00100164,878236.66817664
1726790400000,2024-09-20,1.86140933,0.000598,979557.35485418
1726876800000,2024-09-21,0.74550119,0.00041828,415474.52232938
1726963200000,2024-09-22,0.65138623,0.00023662,409131.7835814
1727049600000,2024-09-23,1.29623299,0.00057622,751758.10097616
1727136000000,2024-09-24,1.57023183,0.00082651,835481.10008771
1727222400000,2024-09-25,1.62207093,0.00077198,816414.25049273
1727308800000,2024-09-26,1.77209199,0.001,841098.65197448
1727395200000,2024-09-27,1.78747997,0.00145555,807200.92778754
1727481600000,2024-09-28,0.91029209,0.000963,462044.23868104
1727568000000,2024-09-29,0.71123406,0.00039849,488811.25821562
1727654400000,2024-09-30,1.6593375,0.00052015,985790.83740798
1727740800000,2024-10-01,1.42389091,0.00051385,900948.46214051
1727827200000,2024-10-02,1.34265371,0.0005218,793274.72277036
1727913600000,2024-10-03,1.51974175,0.00051035,885430.41928226
1728000000000,2024-10-04,1.42992321,0.00065441,802552.98219504
1728086400000,2024-10-05,0.55593008,0.00078847,421074.78684826
1728172800000,2024-10-06,0.75801587,0.00057189,562452.3264255
1728259200000,2024-10-07,1.39188048,0.00076271,998736.87645478
1728345600000,2024-10-08,1.48499861,0.00094049,1068146.13204866
1728432000000,2024-10-09,1.51254437,0.00155054,811873.31535577
1728518400000,2024-10-10,0.86007906,0.00132487,641667.14462659
1728604800000,2024-10-11,1.00972427,0.00160016,639268.55370957
1728691200000,2024-10-12,0.52507256,0.00168186,386546.8691375
1728777600000,2024-10-13,0.55793794,0.00156071,361879.10458436
1728864000000,2024-10-14,0.99016369,0.00179205,605528.66637674
1728950400000,2024-10-15,1.29242178,0.00175086,835854.40135389
1729036800000,2024-10-16,0.99044529,0.00191263,701434.34234992
1729123200000,2024-10-17,0.90750825,0.00177801,592484.91335605
1729209600000,2024-10-18,1.38571891,0.00269575,657028.91891126
1729296000000,2024-10-19,0.5164237,0.00119235,379771.78888105
1729382400000,2024-10-20,0.47670028,0.00095354,370825.1448635
1729468800000,2024-10-21,0.79023376,0.00108222,659718.75290215
1729555200000,2024-10-22,0.96009639,0.00119593,672102.03455728
1729641600000,2024-10-23,0.79819098,0.00090741,530825.73367976
1729728000000,2024-10-24,0.85383815,0.00165194,582050.3664604
1729814400000,2024-10-25,1.10698628,0.00169626,579906.94068265
1729900800000,2024-10-26,0.59479841,0.00033841,355450.34260552
1729987200000,2024-10-27,0.44740677,0.00022026,311947.65910572
1730073600000,2024-10-28,0.91395149,0.00046105,642193.49599679
1730160000000,2024-10-29,1.57645015,0.00071624,969239.38930074
1730246400000,2024-10-30,1.34017189,0.00040272,913903.41375001
1730332800000,2024-10-31,1.49685378,0.00097956,841350.07522131
1730419200000,2024-11-01,1.41621452,0.0007723,770965.94175196
1730505600000,2024-11-02,0.58630889,0.00079933,319228.18978983
1730592000000,2024-11-03,0.76260437,0.00102,347190.8903929
1730678400000,2024-11-04,1.28617634,0.00110223,565497.01193258
1730764800000,2024-11-05,1.5749338,0.00062314,732575.73069775
1730851200000,2024-11-06,2.52939073,0.00257953,1268459.09811444
1730937600000,2024-11-07,1.63082246,0.00097326,901667.05856173
1731024000000,2024-11-08,1.91741151,0.00188135,952961.18824809
1731110400000,2024-11-09,0.95392171,0.00136171,550631.27250395
1731196800000,2024-11-10,1.44858528,0.00121674,808498.89989438
1731283200000,2024-11-11,2.60477106,0.00427711,1204242.9662189
1731369600000,2024-11-12,2.74743041,0.00361372,1383416.38074274
1731456000000,2024-11-13,2.14153688,0.00279231,1222477.05633915
1731542400000,2024-11-14,2.10099843,0.00300711,1057724.54749239
1731628800000,2024-11-15,1.6504161,0.0023029,927654.3308653
1731715200000,2024-11-16,0.87023123,0.00117528,524312.57293309
1731801600000,2024-11-17,0.74255289,0.00078949,444303.5542973
1731888000000,2024-11-18,1.31981091,0.00132781,888433.35591652
1731974400000,2024-11-19,1.16312942,0.00124824,942867.59940989
1732060800000,2024-11-20,1.51931175,0.00150462,1009915.385694
1732147200000,2024-11-21,2.88380268,0.00375959,1437194.97172519
1732233600000,2024-11-22,1.98838979,0.00182712,1074052.60555066
1732320000000,2024-11-23,1.61792728,0.00183129,719267.37017882
1732406400000,2024-11-24,1.22203151,0.00125424,565990.00265241
1732492800000,2024-11-25,1.67242333,0.00113888,1011316.05984882
1732579200000,2024-11-26,2.03186084,0.00235841,966251.42280074
1732665600000,2024-11-27,1.67368267,0.00151563,773217.96106854
1732752000000,2024-11-28,1.13535909,0.00071685,594176.55704517
1732838400000,2024-11-29,2.06109854,0.00341195,704194.92710059
1732924800000,2024-11-30,0.73590009,0.00084791,471549.32395125
1733011200000,2024-12-01,0.5932905,0.00113714,414155.33199379
1733097600000,2024-12-02,2.96436222,0.00615414,923944.27404827
1733184000000,2024-12-03,1.92368655,0.00251206,845194.7679369
1733270400000,2024-12-04,1.69969559,0.0019676,854547.45369219
1733356800000,2024-12-05,2.84497466,0.00252087,1457580.09423117
1733443200000,2024-12-06,2.55362953,0.00244933,1058497.31479429
1733529600000,2024-12-07,0.99990041,0.00193991,455913.59200194
1733616000000,2024-12-08,1.053417,0.00145192,442618.43324304
1733702400000,2024-12-09,2.39468926,0.00221636,965292.05828755
1733788800000,2024-12-10,1.89930109,0.0028317,839092.22830742
1733875200000,2024-12-11,1.78471548,0.0028151,858494.54813851
1733961600000,2024-12-12,1.54361498,0.00283764,732954.70168906
1734048000000,2024-12-13,1.41068133,0.00187684,738371.77068114
1734134400000,2024-12-14,0.83152024,0.00143285,430164.54481652
1734220800000,2024-12-15,1.15004106,0.002,435164.03619874
1734307200000,2024-12-16,2.28717738,0.00413842,943687.09812245
1734393600000,2024-12-17,2.14399584,0.0029231,899558.47754351
1734480000000,2024-12-18,2.08263911,0.002,862674.93779564
1734566400000,2024-12-19,2.1505994,0.0024448,940734.54498425
1734652800000,2024-12-20,2.43370001,0.00303396,969875.6944392
1734739200000,2024-12-21,1.36637281,0.00237227,451012.33571727
1734825600000,2024-12-22,1.09223051,0.00154248,367057.16851697
1734912000000,2024-12-23,3.26006537,0.00544762,947749.90473512
1734998400000,2024-12-24,2.01244856,0.00375021,656939.68197005
1735084800000,2024-12-25,1.12282464,0.00101731,454988.7547072
1735171200000,2024-12-26,2.01774581,0.00270213,602872.18116847
1735257600000,2024-12-27,1.86563004,0.0025241,649394.10167129
1735344000000,2024-12-28,1.2831042,0.00249562,382925.76710881
1735430400000,2024-12-29,1.39989454,0.00120591,581682.77965203
1735516800000,2024-12-30,2.3255149,0.00208938,871049.51297249
1735603200000,2024-12-31,2.65012876,0.00282459,827857.82271204
1735689600000,2025-01-01,1.84719585,0.0019197,539516.03244775
1735776000000,2025-01-02,1.57718107,0.00153906,634457.3611186
1735862400000,2025-01-03,1.64771564,0.00193625,674243.59234573
1735948800000,2025-01-04,1.09778037,0.00089441,474409.08198458
