timestamp,symbol,type,quantity,price,value
2025-04-12 02:07:43.400451,BTC,sell,0.0,41.55,0.0
2025-04-12 02:07:43.402185,BTC,sell,0.0,42.34,0.0
2025-04-12 02:07:43.404359,BTC,sell,0.0,44.315,0.0
2025-04-12 02:07:43.407569,BTC,buy,0.0,42.45,0.0
2025-04-12 02:07:43.409868,BTC,buy,0.0,44.65,0.0
2025-04-12 02:07:43.411759,BTC,buy,0.0,44.9101,0.0
2025-04-12 02:07:43.413126,BTC,buy,0.0,47.41,0.0
2025-04-12 02:07:43.414518,BTC,buy,0.0,45.65,0.0
2025-04-12 02:07:43.416192,BTC,buy,0.0,48.82,0.0
2025-04-12 02:07:43.417904,BTC,buy,0.0,51.75,0.0
2025-04-12 02:07:43.419459,BTC,buy,0.0,48.97,0.0
2025-04-12 02:07:43.420866,BTC,buy,0.0,48.75,0.0
2025-04-12 02:07:43.422516,BTC,buy,0.0,50.89,0.0
2025-04-12 02:07:43.424472,BTC,buy,0.0,49.43,0.0
2025-04-12 02:07:43.426101,BTC,buy,0.0,46.7,0.0
2025-04-12 02:07:43.428239,BTC,buy,0.0,48.685,0.0
2025-04-12 02:07:43.429815,BTC,buy,0.0,49.69,0.0
2025-04-12 02:07:43.431513,BTC,buy,0.0,49.24,0.0
2025-04-12 02:07:43.433097,BTC,buy,0.0,50.46,0.0
2025-04-12 02:07:43.434401,BTC,buy,0.0,50.46,0.0
2025-04-12 02:07:43.435794,BTC,buy,0.0,48.87,0.0
2025-04-12 02:07:43.437243,BTC,buy,0.0,48.57,0.0
2025-04-12 02:07:43.439120,BTC,buy,0.0,52.3,0.0
2025-04-12 02:07:43.441411,BTC,buy,0.0,53.49,0.0
2025-04-12 02:07:43.443047,BTC,buy,0.0,53.49,0.0
2025-04-12 02:07:43.444308,BTC,buy,0.0,52.19,0.0
2025-04-12 02:07:43.445693,BTC,buy,0.0,51.47,0.0
2025-04-12 02:07:43.447060,BTC,buy,0.0,51.18,0.0
2025-04-12 02:07:43.448818,BTC,buy,0.0,47.07,0.0
2025-04-12 02:07:43.450720,BTC,buy,0.0,48.38,0.0
2025-04-12 02:07:43.452567,BTC,buy,0.0,46.48,0.0
2025-04-12 02:07:43.453888,BTC,buy,0.0,47.14,0.0
2025-04-12 02:07:43.455416,BTC,buy,0.0,45.15,0.0
2025-04-12 02:07:43.458859,BTC,buy,0.0,46.88,0.0
2025-04-12 02:07:43.460518,BTC,buy,0.0,46.42,0.0
2025-04-12 02:07:43.462011,BTC,buy,0.0,44.33,0.0
2025-04-12 02:07:43.463440,BTC,buy,0.0,47.18,0.0
2025-04-12 02:07:43.464722,BTC,buy,0.0,46.22,0.0
2025-04-12 02:07:43.465940,BTC,buy,0.0,44.87,0.0
2025-04-12 02:07:43.467155,BTC,buy,0.0,45.39,0.0
2025-04-12 02:07:43.468565,BTC,buy,0.0,41.85,0.0
2025-04-12 02:07:43.469663,BTC,buy,0.0,38.4,0.0
2025-04-12 02:07:43.470755,BTC,buy,0.0,40.1,0.0
2025-04-12 02:07:43.472126,BTC,buy,0.0,40.33,0.0
2025-04-12 02:07:43.473389,BTC,sell,0.0,37.1,0.0
2025-04-12 02:07:43.474632,BTC,sell,0.0,37.28,0.0
2025-04-12 02:07:43.475556,BTC,sell,0.0,35.41,0.0
2025-04-12 02:07:43.476409,BTC,sell,0.0,36.7,0.0
2025-04-12 02:07:43.477310,BTC,sell,0.0,37.66,0.0
2025-04-12 02:07:43.478198,BTC,sell,0.0,36.31,0.0
2025-04-12 02:07:43.479050,BTC,sell,0.0,34.42,0.0
2025-04-12 02:07:43.479981,BTC,sell,0.0,34.47,0.0
2025-04-12 02:07:43.480902,BTC,sell,0.0,36.53,0.0
2025-04-12 02:07:43.481846,BTC,sell,0.0,37.0,0.0
2025-04-12 02:07:43.482732,BTC,sell,0.0,39.135,0.0
2025-04-12 02:07:43.483613,BTC,sell,0.0,39.29,0.0
2025-04-12 02:07:43.484455,BTC,sell,0.0,36.326,0.0
2025-04-12 02:07:43.485317,BTC,sell,0.0,35.36,0.0
2025-04-12 02:07:43.486463,BTC,sell,0.0,35.39,0.0
2025-04-12 02:07:43.487799,BTC,sell,0.0,34.25,0.0
2025-04-12 02:07:43.489283,BTC,sell,0.0,34.25,0.0
2025-04-12 02:07:43.490645,BTC,sell,0.0,34.66,0.0
2025-04-12 02:07:43.491754,BTC,sell,0.0,32.49,0.0
2025-04-12 02:07:43.492707,BTC,sell,0.0,31.94,0.0
2025-04-12 02:07:43.493622,BTC,sell,0.0,30.735,0.0
2025-04-12 02:07:43.494496,BTC,sell,0.0,30.17,0.0
2025-04-12 02:07:43.495344,BTC,sell,0.0,31.15,0.0
2025-04-12 02:07:43.496262,BTC,sell,0.0,31.95,0.0
2025-04-12 02:07:43.497210,BTC,sell,0.0,30.5,0.0
2025-04-12 02:07:43.498347,BTC,sell,0.0,30.53,0.0
2025-04-12 02:07:43.499321,BTC,sell,0.0,28.57,0.0
2025-04-12 02:07:43.500373,BTC,sell,0.0,28.02,0.0
2025-04-12 02:07:43.502001,BTC,sell,0.0,29.02,0.0
2025-04-12 02:07:43.503620,BTC,sell,0.0,25.59,0.0
2025-04-12 02:07:43.505221,BTC,sell,0.0,25.8965,0.0
2025-04-12 02:07:43.506998,BTC,sell,0.0,25.43,0.0
2025-04-12 02:07:43.509188,BTC,sell,0.0,25.44,0.0
2025-04-12 02:07:43.510553,BTC,sell,0.0,24.11,0.0
2025-04-12 02:07:43.511775,BTC,sell,0.0,25.735,0.0
2025-04-12 02:07:43.512967,BTC,sell,0.0,26.24,0.0
2025-04-12 02:07:43.514034,BTC,sell,0.0,26.27,0.0
2025-04-12 02:07:43.515151,BTC,sell,0.0,25.55,0.0
2025-04-12 02:07:43.516253,BTC,sell,0.0,24.63,0.0
2025-04-12 02:07:43.517653,BTC,sell,0.0,27.96,0.0
2025-04-12 02:07:43.518738,BTC,sell,0.0,30.57,0.0
2025-04-12 02:07:43.519853,BTC,sell,0.0,31.35,0.0
2025-04-12 02:07:43.520987,BTC,sell,0.0,32.08,0.0
2025-04-12 02:07:43.522228,BTC,sell,0.0,31.0,0.0
2025-04-12 02:07:43.523873,BTC,sell,0.0,29.61,0.0
2025-04-12 02:07:43.525590,BTC,sell,0.0,29.45,0.0
2025-04-12 02:07:43.527052,BTC,sell,0.0,31.29,0.0
2025-04-12 02:07:43.528401,BTC,sell,0.0,31.12,0.0
2025-04-12 02:07:43.529769,BTC,sell,0.0,28.34,0.0
2025-04-12 02:07:43.531085,BTC,sell,0.0,27.3,0.0
2025-04-12 02:07:43.532285,BTC,sell,0.0,25.93,0.0
2025-04-12 02:07:43.533807,BTC,sell,0.0,25.93,0.0
2025-04-12 02:07:43.534897,BTC,sell,0.0,26.59,0.0
2025-04-12 02:07:43.536175,BTC,sell,0.0,27.175,0.0
2025-04-12 02:07:43.537526,BTC,sell,0.0,29.39,0.0
2025-04-12 02:07:43.539268,BTC,sell,0.0,30.75,0.0
2025-04-12 02:07:43.540603,BTC,sell,0.0,30.177,0.0
2025-04-12 02:07:43.541942,BTC,sell,0.0,28.11,0.0
2025-04-12 02:07:43.543755,BTC,sell,0.0,26.13,0.0
2025-04-12 02:07:43.545393,BTC,sell,0.0,24.67,0.0
2025-04-12 02:07:43.547215,BTC,sell,0.0,25.5,0.0
2025-04-12 02:07:43.549617,BTC,sell,0.0,28.1,0.0
2025-04-12 02:07:43.570631,BTC,sell,0.0,26.6,0.0
2025-04-12 02:07:43.573333,BTC,sell,0.0,25.51,0.0
2025-04-12 02:07:43.574556,BTC,sell,0.0,25.4,0.0
2025-04-12 02:07:43.576601,BTC,sell,0.0,26.34,0.0
2025-04-12 02:07:43.579362,BTC,sell,0.0,27.5,0.0
2025-04-12 02:07:43.581638,BTC,sell,0.0,27.65,0.0
2025-04-12 02:07:43.584359,BTC,sell,0.0,28.7,0.0
2025-04-12 02:07:43.586462,BTC,sell,0.0,27.69,0.0
2025-04-12 02:07:43.587605,BTC,sell,0.0,28.75,0.0
2025-04-12 02:07:43.592240,BTC,sell,0.0,28.75,0.0
2025-04-12 02:07:43.593981,BTC,sell,0.0,30.51,0.0
2025-04-12 02:07:43.595545,BTC,sell,0.0,30.17,0.0
2025-04-12 02:07:43.597789,BTC,buy,0.0,32.81,0.0
2025-04-12 02:07:43.598905,BTC,buy,0.0,32.87,0.0
2025-04-12 02:07:43.599979,BTC,buy,0.0,32.06,0.0
2025-04-12 02:07:43.600955,BTC,buy,0.0,30.54,0.0
2025-04-12 02:07:43.602047,BTC,buy,0.0,32.05,0.0
2025-04-12 02:07:43.603006,BTC,buy,0.0,32.08,0.0
2025-04-12 02:07:43.603913,BTC,buy,0.0,32.13,0.0
2025-04-12 02:07:43.604851,BTC,buy,0.0,30.21,0.0
2025-04-12 02:07:43.608874,BTC,buy,0.0,30.38,0.0
2025-04-12 02:07:43.612752,BTC,buy,0.0,29.82,0.0
2025-04-12 02:07:43.614506,BTC,buy,0.0,27.78,0.0
2025-04-12 02:07:43.615714,BTC,buy,0.0,27.38,0.0
2025-04-12 02:07:43.616854,BTC,buy,0.0,29.19,0.0
2025-04-12 02:07:43.617982,BTC,buy,0.0,28.5,0.0
2025-04-12 02:07:43.619748,BTC,buy,0.0,29.5,0.0
2025-04-12 02:07:43.621677,BTC,buy,0.0,30.18,0.0
2025-04-12 02:07:43.624125,BTC,buy,0.0,30.07,0.0
2025-04-12 02:07:43.626102,BTC,buy,0.0,30.07,0.0
2025-04-12 02:07:43.628027,BTC,buy,0.0,28.04,0.0
2025-04-12 02:07:43.629154,BTC,buy,0.0,28.62,0.0
2025-04-12 02:07:43.630171,BTC,buy,0.0,26.9,0.0
2025-04-12 02:07:43.631081,BTC,buy,0.0,26.9,0.0
2025-04-12 02:07:43.632067,BTC,buy,0.0,27.83,0.0
2025-04-12 02:07:43.632980,BTC,buy,0.0,26.38,0.0
2025-04-12 02:07:43.633940,BTC,buy,0.0,26.17,0.0
2025-04-12 02:07:43.634868,BTC,buy,0.0,25.7,0.0
2025-04-12 02:07:43.635810,BTC,sell,0.0,27.76,0.0
2025-04-12 02:07:43.636678,BTC,sell,0.0,25.02,0.0
2025-04-12 02:07:43.637594,BTC,sell,0.0,25.02,0.0
2025-04-12 02:07:43.638871,BTC,sell,0.0,20.904,0.0
2025-04-12 02:07:43.640726,BTC,sell,0.0,21.23,0.0
2025-04-12 02:07:43.642248,BTC,sell,0.0,19.09,0.0
2025-04-12 02:07:43.643361,BTC,sell,0.0,18.31,0.0
2025-04-12 02:07:43.644397,BTC,sell,0.0,19.7,0.0
2025-04-12 02:07:43.645412,BTC,sell,0.0,18.75,0.0
2025-04-12 02:07:43.646414,BTC,sell,0.0,19.31,0.0
2025-04-12 02:07:43.647479,BTC,sell,0.0,18.55,0.0
2025-04-12 02:07:43.650149,BTC,sell,0.0,19.53,0.0
2025-04-12 02:07:43.651704,BTC,sell,0.0,18.74,0.0
2025-04-12 02:07:43.652802,BTC,sell,0.0,18.44,0.0
2025-04-12 02:07:43.653809,BTC,sell,0.0,18.62,0.0
2025-04-12 02:07:43.654796,BTC,sell,0.0,19.07,0.0
2025-04-12 02:07:43.655994,BTC,sell,0.0,19.04,0.0
2025-04-12 02:07:43.657353,BTC,sell,0.0,18.96,0.0
2025-04-12 02:07:43.658680,BTC,sell,0.0,20.54,0.0
2025-04-12 02:07:43.659698,BTC,sell,0.0,19.47,0.0
2025-04-12 02:07:43.660704,BTC,sell,0.0,19.95,0.0
2025-04-12 02:07:43.661949,BTC,sell,0.0,19.26,0.0
2025-04-12 02:07:43.662991,BTC,sell,0.0,20.14,0.0
2025-04-12 02:07:43.663958,BTC,sell,0.0,20.22,0.0
2025-04-12 02:07:43.664860,BTC,sell,0.0,19.53,0.0
2025-04-12 02:07:43.665999,BTC,sell,0.0,19.41,0.0
2025-04-12 02:07:43.667096,BTC,sell,0.0,18.68,0.0
2025-04-12 02:07:43.668008,BTC,sell,0.0,14.9835,0.0
2025-04-12 02:07:43.668861,BTC,sell,0.0,14.36,0.0
2025-04-12 02:07:43.669788,BTC,sell,0.0,14.06,0.0
2025-04-12 02:07:43.670646,BTC,sell,0.0,12.735,0.0
2025-04-12 02:07:43.671650,BTC,sell,0.0,12.47,0.0
2025-04-12 02:07:43.673193,BTC,sell,0.0,13.51,0.0
2025-04-12 02:07:43.674747,BTC,sell,0.0,13.51,0.0
2025-04-12 02:07:43.675793,BTC,sell,0.0,13.69,0.0
2025-04-12 02:07:43.676811,BTC,sell,0.0,13.85,0.0
2025-04-12 02:07:43.677745,BTC,sell,0.0,13.51,0.0
2025-04-12 02:07:43.678678,BTC,sell,0.0,13.25,0.0
2025-04-12 02:07:43.679575,BTC,sell,0.0,13.32,0.0
2025-04-12 02:07:43.680594,BTC,sell,0.0,12.06,0.0
2025-04-12 02:07:43.681507,BTC,sell,0.0,12.25,0.0
2025-04-12 02:07:43.682423,BTC,sell,0.0,12.93,0.0
2025-04-12 02:07:43.683313,BTC,sell,0.0,12.58,0.0
2025-04-12 02:07:43.684215,BTC,sell,0.0,13.75,0.0
2025-04-12 02:07:43.685100,BTC,sell,0.0,13.77,0.0
2025-04-12 02:07:43.686004,BTC,sell,0.0,12.85,0.0
2025-04-12 02:07:43.686960,BTC,sell,0.0,12.21,0.0
2025-04-12 02:07:43.688181,BTC,sell,0.0,12.41,0.0
2025-04-12 02:07:43.689625,BTC,sell,0.0,13.13,0.0
2025-04-12 02:07:43.690975,BTC,sell,0.0,13.7,0.0
2025-04-12 02:07:43.692041,BTC,sell,0.0,14.08,0.0
2025-04-12 02:07:43.693166,BTC,sell,0.0,15.38,0.0
2025-04-12 02:07:43.694361,BTC,sell,0.0,15.58,0.0
2025-04-12 02:07:43.695525,BTC,sell,0.0,15.04,0.0
2025-04-12 02:07:43.696753,BTC,sell,0.0,14.48,0.0
2025-04-12 02:07:43.698460,BTC,sell,0.0,13.76,0.0
2025-04-12 02:07:43.699748,BTC,sell,0.0,13.0,0.0
2025-04-12 02:07:43.700745,BTC,sell,0.0,14.23,0.0
2025-04-12 02:07:43.702030,BTC,sell,0.0,14.83,0.0
2025-04-12 02:07:43.703003,BTC,sell,0.0,14.8,0.0
2025-04-12 02:07:43.704082,BTC,sell,0.0,14.21,0.0
2025-04-12 02:07:43.705552,BTC,sell,0.0,14.18,0.0
2025-04-12 02:07:43.707339,BTC,sell,0.0,14.52,0.0
2025-04-12 02:07:43.708553,BTC,sell,0.0,13.99,0.0
2025-04-12 02:07:43.709648,BTC,sell,0.0,14.23,0.0
2025-04-12 02:07:43.710692,BTC,sell,0.0,15.14,0.0
2025-04-12 02:07:43.711650,BTC,sell,0.0,14.35,0.0
2025-04-12 02:07:43.712620,BTC,sell,0.0,14.96,0.0
2025-04-12 02:07:43.713650,BTC,sell,0.0,15.18,0.0
2025-04-12 02:07:43.714680,BTC,sell,0.0,15.22,0.0
2025-04-12 02:07:43.715611,BTC,buy,0.0,15.06,0.0
2025-04-12 02:07:43.716543,BTC,buy,0.0,14.94,0.0
2025-04-12 02:07:43.717472,BTC,buy,0.0,14.37,0.0
2025-04-12 02:07:43.718383,BTC,buy,0.0,14.48,0.0
2025-04-12 02:07:43.719802,BTC,buy,0.0,13.24,0.0
2025-04-12 02:07:43.721196,BTC,buy,0.0,12.94,0.0
2025-04-12 02:07:43.722564,BTC,buy,0.0,13.53,0.0
2025-04-12 02:07:43.724142,BTC,buy,0.0,13.59,0.0
2025-04-12 02:07:43.725442,BTC,buy,0.0,13.4,0.0
2025-04-12 02:07:43.726426,BTC,buy,0.0,12.667,0.0
2025-04-12 02:07:43.727385,BTC,buy,0.0,12.59,0.0
2025-04-12 02:07:43.728323,BTC,buy,0.0,12.59,0.0
2025-04-12 02:07:43.729243,BTC,buy,0.0,12.54,0.0
2025-04-12 02:07:43.730190,BTC,buy,0.0,12.28,0.0
2025-04-12 02:07:43.731231,BTC,buy,0.0,12.38,0.0
2025-04-12 02:07:43.732158,BTC,sell,0.0,11.72,0.0
2025-04-12 02:07:43.733139,BTC,sell,0.0,11.72,0.0
2025-04-12 02:07:43.734122,BTC,sell,0.0,12.11,0.0
2025-04-12 02:07:43.735625,BTC,sell,0.0,13.45,0.0
2025-04-12 02:07:43.737101,BTC,sell,0.0,14.15,0.0
2025-04-12 02:07:43.739117,BTC,sell,0.0,12.65,0.0
2025-04-12 02:07:43.741192,BTC,sell,0.0,12.36,0.0
2025-04-12 02:07:43.742323,BTC,sell,0.0,12.1,0.0
2025-04-12 02:07:43.743497,BTC,sell,0.0,11.98,0.0
2025-04-12 02:07:43.744723,BTC,sell,0.0,12.09,0.0
2025-04-12 02:07:43.745937,BTC,sell,0.0,11.66,0.0
2025-04-12 02:07:43.747322,BTC,sell,0.0,11.66,0.0
2025-04-12 02:07:43.749120,BTC,sell,0.0,11.74,0.0
2025-04-12 02:07:43.750952,BTC,sell,0.0,11.195,0.0
2025-04-12 02:07:43.752848,BTC,sell,0.0,11.39,0.0
2025-04-12 02:07:43.754705,BTC,sell,0.0,11.36,0.0
2025-04-12 02:07:43.756597,BTC,sell,0.0,11.68,0.0
2025-04-12 02:07:43.759010,BTC,sell,0.0,11.33,0.0
2025-04-12 02:07:43.760488,BTC,sell,0.0,11.41,0.0
2025-04-12 02:07:43.761749,BTC,sell,0.0,11.66,0.0
2025-04-12 02:07:43.763081,BTC,sell,0.0,12.1,0.0
2025-04-12 02:07:43.764357,BTC,sell,0.0,11.99,0.0
2025-04-12 02:07:43.765459,BTC,sell,0.0,11.95,0.0
2025-04-12 02:07:43.766909,BTC,sell,0.0,11.35,0.0
2025-04-12 02:07:43.767965,BTC,sell,0.0,11.33,0.0
2025-04-12 02:07:43.769113,BTC,sell,0.0,11.16,0.0
2025-04-12 02:07:43.770336,BTC,sell,0.0,11.21,0.0
2025-04-12 02:07:43.771896,BTC,sell,0.0,11.25,0.0
2025-04-12 02:07:43.773769,BTC,sell,0.0,11.16,0.0
2025-04-12 02:07:43.775526,BTC,sell,0.0,11.46,0.0
2025-04-12 02:07:43.777010,BTC,sell,0.0,11.31,0.0
2025-04-12 02:07:43.778312,BTC,sell,0.0,11.25,0.0
2025-04-12 02:07:43.779517,BTC,sell,0.0,11.27,0.0
2025-04-12 02:07:43.780769,BTC,sell,0.0,11.42,0.0
2025-04-12 02:07:43.782017,BTC,sell,0.0,11.55,0.0
2025-04-12 02:07:43.783540,BTC,sell,0.0,12.22,0.0
2025-04-12 02:07:43.784875,BTC,sell,0.0,12.52,0.0
2025-04-12 02:07:43.786297,BTC,sell,0.0,12.15,0.0
2025-04-12 02:07:43.787757,BTC,sell,0.0,12.06,0.0
2025-04-12 02:07:43.789246,BTC,sell,0.0,12.0,0.0
2025-04-12 02:07:43.791109,BTC,sell,0.0,12.03,0.0
2025-04-12 02:07:43.792886,BTC,sell,0.0,11.79,0.0
2025-04-12 02:07:43.794497,BTC,sell,0.0,11.82,0.0
2025-04-12 02:07:43.795911,BTC,sell,0.0,12.2535,0.0
2025-04-12 02:07:43.797603,BTC,sell,0.0,12.06,0.0
2025-04-12 02:07:43.799445,BTC,sell,0.0,10.564,0.0
2025-04-12 02:07:43.800965,BTC,sell,0.0,8.765,0.0
2025-04-12 02:07:43.802457,BTC,sell,0.0,9.65,0.0
2025-04-12 02:07:43.803878,BTC,sell,0.0,8.87,0.0
2025-04-12 02:07:43.805634,BTC,sell,0.0,8.955,0.0
2025-04-12 02:07:43.808584,BTC,sell,0.0,9.68,0.0
2025-04-12 02:07:43.810291,BTC,sell,0.0,9.2,0.0
2025-04-12 02:07:43.811769,BTC,sell,0.0,8.75,0.0
2025-04-12 02:07:43.813226,BTC,sell,0.0,8.35,0.0
2025-04-12 02:07:43.815705,BTC,sell,0.0,8.28,0.0
2025-04-12 02:07:43.819162,BTC,sell,0.0,8.444,0.0
2025-04-12 02:07:43.822749,BTC,sell,0.0,9.23,0.0
2025-04-12 02:07:43.827032,BTC,sell,0.0,9.03,0.0
2025-04-12 02:07:43.828685,BTC,sell,0.0,8.84,0.0
2025-04-12 02:07:43.830751,BTC,sell,0.0,8.69,0.0
2025-04-12 02:07:43.833462,BTC,sell,0.0,9.05,0.0
2025-04-12 02:07:43.835045,BTC,sell,0.0,8.89,0.0
2025-04-12 02:07:43.836695,BTC,sell,0.0,8.98,0.0
2025-04-12 02:07:43.839222,BTC,sell,0.0,8.82,0.0
2025-04-12 02:07:43.844929,BTC,sell,0.0,8.76,0.0
2025-04-12 02:07:43.847616,BTC,sell,0.0,8.11,0.0
2025-04-12 02:07:43.849193,BTC,sell,0.0,8.19,0.0
2025-04-12 02:07:43.850787,BTC,sell,0.0,8.03,0.0
2025-04-12 02:07:43.852369,BTC,sell,0.0,8.1,0.0
2025-04-12 02:07:43.853847,BTC,sell,0.0,8.29,0.0
2025-04-12 02:07:43.855976,BTC,sell,0.0,8.4,0.0
2025-04-12 02:07:43.858347,BTC,sell,0.0,8.3,0.0
2025-04-12 02:07:43.859662,BTC,sell,0.0,7.93,0.0
2025-04-12 02:07:43.860789,BTC,sell,0.0,8.13,0.0
2025-04-12 02:07:43.862141,BTC,sell,0.0,8.08,0.0
2025-04-12 02:07:43.863546,BTC,sell,0.0,8.05,0.0
2025-04-12 02:07:43.865543,BTC,sell,0.0,8.15,0.0
2025-04-12 02:07:43.867278,BTC,sell,0.0,8.33,0.0
2025-04-12 02:07:43.868295,BTC,sell,0.0,7.86,0.0
2025-04-12 02:07:43.869259,BTC,sell,0.0,7.8,0.0
2025-04-12 02:07:43.870185,BTC,sell,0.0,7.98,0.0
2025-04-12 02:07:43.871050,BTC,sell,0.0,8.29,0.0
2025-04-12 02:07:43.872474,BTC,sell,0.0,8.2,0.0
2025-04-12 02:07:43.873955,BTC,sell,0.0,8.38,0.0
2025-04-12 02:07:43.875341,BTC,sell,0.0,8.45,0.0
2025-04-12 02:07:43.876414,BTC,sell,0.0,8.65,0.0
2025-04-12 02:07:43.877457,BTC,sell,0.0,9.65,0.0
2025-04-12 02:07:43.879201,BTC,sell,0.0,9.88,0.0
2025-04-12 02:07:43.880630,BTC,sell,0.0,9.8,0.0
2025-04-12 02:07:43.881878,BTC,sell,0.0,10.49,0.0
2025-04-12 02:07:43.883276,BTC,sell,0.0,11.32,0.0
2025-04-12 02:07:43.884649,BTC,sell,0.0,11.72,0.0
2025-04-12 02:07:43.886032,BTC,buy,0.0,10.83,0.0
2025-04-12 02:07:43.887317,BTC,buy,0.0,11.46,0.0
2025-04-12 02:07:43.888885,BTC,buy,0.0,12.18,0.0
2025-04-12 02:07:43.891248,BTC,buy,0.0,12.28,0.0
2025-04-12 02:07:43.892411,BTC,buy,0.0,11.97,0.0
2025-04-12 02:07:43.893704,BTC,buy,0.0,12.11,0.0
2025-04-12 02:07:43.894777,BTC,buy,0.0,12.24,0.0
2025-04-12 02:07:43.895676,BTC,buy,0.0,12.36,0.0
2025-04-12 02:07:43.896659,BTC,buy,0.0,11.89,0.0
2025-04-12 02:07:43.897726,BTC,buy,0.0,12.15,0.0
2025-04-12 02:07:43.899037,BTC,buy,0.0,12.65,0.0
2025-04-12 02:07:43.900155,BTC,buy,0.0,12.93,0.0
2025-04-12 02:07:43.901147,BTC,buy,0.0,12.32,0.0
2025-04-12 02:07:43.902265,BTC,buy,0.0,11.93,0.0
2025-04-12 02:07:43.903357,BTC,buy,0.0,12.15,0.0
2025-04-12 02:07:43.904408,BTC,buy,0.0,11.75,0.0
2025-04-12 02:07:43.905732,BTC,buy,0.0,10.63,0.0
2025-04-12 02:07:43.906997,BTC,buy,0.0,10.67,0.0
2025-04-12 02:07:43.908281,BTC,buy,0.0,10.39,0.0
2025-04-12 02:07:43.909455,BTC,buy,0.0,10.85,0.0
2025-04-12 02:07:43.910465,BTC,buy,0.0,12.17,0.0
2025-04-12 02:07:43.911505,BTC,buy,0.0,11.89,0.0
2025-04-12 02:07:43.913196,BTC,buy,0.0,12.2,0.0
2025-04-12 02:07:43.914543,BTC,buy,0.0,11.88,0.0
2025-04-12 02:07:43.915515,BTC,buy,0.0,11.58,0.0
2025-04-12 02:07:43.916563,BTC,buy,0.0,11.89,0.0
2025-04-12 02:07:43.917545,BTC,buy,0.0,11.46,0.0
2025-04-12 02:07:43.918429,BTC,buy,0.0,11.49,0.0
2025-04-12 02:07:43.919354,BTC,buy,0.0,11.54,0.0
2025-04-12 02:07:43.920276,BTC,buy,0.0,11.51,0.0
2025-04-12 02:07:43.921255,BTC,buy,0.0,11.51,0.0
2025-04-12 02:07:43.922277,BTC,buy,0.0,11.25,0.0
2025-04-12 02:07:43.924005,BTC,buy,0.0,11.77,0.0
2025-04-12 02:07:43.925598,BTC,buy,0.0,12.9,0.0
2025-04-12 02:07:43.926651,BTC,buy,0.0,13.24,0.0
2025-04-12 02:07:43.927587,BTC,buy,0.0,11.8,0.0
2025-04-12 02:07:43.928529,BTC,buy,0.0,11.23,0.0
2025-04-12 02:07:43.929443,BTC,buy,0.0,12.65,0.0
2025-04-12 02:07:43.930349,BTC,buy,0.0,13.49,0.0
2025-04-12 02:07:43.931596,BTC,buy,0.0,13.27,0.0
2025-04-12 02:07:43.932727,BTC,buy,0.0,14.05,0.0
2025-04-12 02:07:43.933720,BTC,buy,0.0,15.43,0.0
2025-04-12 02:07:43.934649,BTC,buy,0.0,16.0,0.0
2025-04-12 02:07:43.935556,BTC,buy,0.0,16.0,0.0
2025-04-12 02:07:43.936438,BTC,buy,0.0,15.08,0.0
2025-04-12 02:07:43.937491,BTC,buy,0.0,16.1,0.0
2025-04-12 02:07:43.938780,BTC,buy,0.0,16.0,0.0
2025-04-12 02:07:43.940963,BTC,buy,0.0,15.23,0.0
2025-04-12 02:07:43.942105,BTC,buy,0.0,15.61,0.0
2025-04-12 02:07:43.943182,BTC,buy,0.0,15.84,0.0
2025-04-12 02:07:43.944278,BTC,buy,0.0,15.82,0.0
2025-04-12 02:07:43.945508,BTC,buy,0.0,16.36,0.0
2025-04-12 02:07:43.946788,BTC,buy,0.0,16.05,0.0
2025-04-12 02:07:43.948019,BTC,buy,0.0,15.96,0.0
2025-04-12 02:07:43.949312,BTC,buy,0.0,16.19,0.0
2025-04-12 02:07:43.950824,BTC,buy,0.0,16.21,0.0
2025-04-12 02:07:43.952195,BTC,buy,0.0,17.14,0.0
2025-04-12 02:07:43.953502,BTC,buy,0.0,17.72,0.0
2025-04-12 02:07:43.954798,BTC,buy,0.0,17.07,0.0
2025-04-12 02:07:43.957277,BTC,buy,0.0,17.7,0.0
2025-04-12 02:07:43.958838,BTC,buy,0.0,17.43,0.0
2025-04-12 02:07:43.960237,BTC,buy,0.0,16.81,0.0
2025-04-12 02:07:43.962087,BTC,buy,0.0,17.14,0.0
2025-04-12 02:07:43.963922,BTC,buy,0.0,16.34,0.0
2025-04-12 02:07:43.965526,BTC,buy,0.0,15.82,0.0
2025-04-12 02:07:43.966944,BTC,buy,0.0,15.2,0.0
2025-04-12 02:07:43.968313,BTC,buy,0.0,14.99,0.0
2025-04-12 02:07:43.969676,BTC,buy,0.0,14.96,0.0
2025-04-12 02:07:43.970964,BTC,buy,0.0,15.1,0.0
2025-04-12 02:07:43.973898,BTC,buy,0.0,16.44,0.0
2025-04-12 02:07:43.977445,BTC,buy,0.0,16.42,0.0
2025-04-12 02:07:43.979186,BTC,buy,0.0,15.25,0.0
2025-04-12 02:07:43.980688,BTC,buy,0.0,16.21,0.0
2025-04-12 02:07:43.982104,BTC,buy,0.0,16.35,0.0
2025-04-12 02:07:43.983554,BTC,buy,0.0,16.55,0.0
2025-04-12 02:07:43.985008,BTC,buy,0.0,16.81,0.0
2025-04-12 02:07:43.986390,BTC,buy,0.0,15.51,0.0
2025-04-12 02:07:43.987683,BTC,buy,0.0,15.66,0.0
